last_name,congress,house,days_until_term_ends,sex,days_since_strike,relevant,date,loyalty,state_code,dim_2,id,dim_1,office_attainment_type,first_name,strike_recently,icpsr,sentiment,dronebase,title,occupancy,restraining,state,votes,party,filibuster,extreme
THUNE,113,0,1399,1,26,1,3/6/13,0,37,0.186,26648a4229b6f107392880bed0c45c55,0.408,1,John,0,29754,0,2,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,SOUTH D,549,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,a9af42457e823199cadf91ce05f43c24,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
GOHMERT,113,1,590,1,3,1,5/23/13,0,49,-0.235,d765a02f885f4dd0c2801eb4856b73e7,0.597,1,Louie,1,20527,1,2,ISSUES OF THE DAY,0,0,TEXAS,937,0,0,0
,109,,,,117,1,5/10/06,0,,,efe55ea76c9c5e33b174e2d011c8b9d1,,,,0,,1,,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2007,,0,,,,0,
WARNER,110,0,331,1,9,1,2/7/08,1,40,-0.131,7981c19d9423bb6748caa4233a2a910b,0.262,1,John,0,14712,1,1,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY,0,0,VIRGINI,503,0,0,0
Frelinghuysen,107,,190,1,,1,6/27/02,1,,,f857766409db88af0818296594dc7c51,,,Rodney,1,,1,1,House of Representatives,,0,NEW JERSEY,,0,0,
GOHMERT,113,1,32,1,6,1,12/2/14,0,49,-0.235,71e261126737ce9126b18538b7843eda,0.597,1,Louie,1,20527,0,2,UNCONSTITUTIONAL ACTIONS BY PRESIDENT OBAMA,0,,TEXAS,937,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,2e5901dd11bc80f586b027f4b365751c,0.866,1,Rand,0,41104,0,1,BRENNAN NOMINATION,0,,KENTUCK,537,0,1,1
McDermott,109,,309,1,46,1,2/28/06,0,,,014ddb231ece8f9e39e2d8352b9e80c7,,,Jim,0,,0,1,STUCK IN THE MIDDLE OF A CIVIL WAR,,,WASHINGTON,,1,0,
KUCINICH,112,1,482,1,2,0,9/9/11,1,24,0.024,24fb12fe84d18f866912f326f5edd372,-0.582,1,Dennis,1,29748,,0,INTELLIGENCE AUTHORIZATION ACT FOR FISCAL YEAR 2012,0,,OHIO,1357,1,0,0
CRUZ,113,0,2129,1,26,1,3/6/13,0,49,-0.196,2f30dcdaf97ae44f75c86f51ac21e526,0.858,1,Ted,0,41304,0,2,BRENNAN NOMINATION,0,,TEXAS,510,0,0,1
FEINSTEIN,114,0,1295,0,9,0,6/18/15,1,71,-0.188,98b997b8a613e89f20c9736d90b6de38,-0.263,1,Dianne,0,49300,,2,STATEMENTS ON INTRODUCED BILLS AND JOINT RESOLUTIONS,0,,CALIFOR,407,1,0,0
FARR,114,1,613,1,10,1,5/1/15,1,71,-0.219,0479deda92b095f417322fcd7667e434,-0.455,1,Sam,0,29313,0,2,IN HONOR OF WARREN WEINSTEIN,0,,CALIFOR,1067,1,0,0
COHEN,112,1,240,1,2,0,5/8/12,1,54,-0.411,0c6db2edefcf4da096af34a39b22c0b2,-0.401,1,Steve,1,20748,,0,"COMMERCE, JUSTICE, SCIENCE, AND RELATED AGENCIES APPROPRIATIONS ACT, 
  2013",0,,TENNESS,1389,1,0,0
BYRD,110,0,1061,1,44,1,8/2/07,0,56,0.729,a1725dc6c4b4f20bc21a767a5b729617,-0.309,1,Robert,0,1366,1,1,LEGISLATIVE TRANSPARENCY AND ACCOUNTABILITY ACT OF 2007,0,0,WEST VI,493,1,0,0
,113,,,,26,1,3/6/13,0,,,d10c0da7166105684b2e38188f86876c,,,,0,,0,,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,,,,,,0,
KUCINICH,112,1,49,1,8,1,11/15/12,1,24,0.024,b2d76c10cc9d9ee4bdf4c8ae1f4d30c1,-0.582,1,Dennis,0,29748,0,0,COMBAT DRONE PROGRAMS,0,,OHIO,1357,1,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,4154c7c921cebb773870394f75d00967,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
,107,,,,,,10/9/02,0,,,6bff16e278fbc37bce4ecab07225f4c9,,,,1,,,,"FURTHER CONSIDERATION OF H. RES. 114, AUTHORIZATION FOR USE OF MILITARY 
  FORCE AGAINST IRAQ RESOLUTION OF 2002",,,,,,0,
EVERETT,110,1,100,1,8,1,9/25/08,1,41,0.528,db51fe5e4f25d55169d1865c6d434c45,0.414,1,Terry,0,29300,1,1,EARMARK DECLARATION,0,0,ALABAMA,1290,0,0,0
MCCAIN,113,0,1398,1,27,1,3/7/13,0,61,-0.621,141ed05c9df7de9061f8568287036c3b,0.382,1,John,0,15039,1,2,EXECUTIVE SESSION,0,0,ARIZONA,525,0,0,0
GRAHAM,112,0,1278,1,0,1,7/5/11,0,48,-0.161,0ecb0c9f63ea9f287d32dc3e00758df1,0.409,1,Lindsey,1,29566,0,0,"SHARED SACRIFICE IN RESOLVING THE BUDGET DEFICIT--MOTION TO PROCEED--
  Continued",0,,SOUTH C,401,0,0,0
WYDEN,113,0,1399,1,26,1,3/6/13,1,72,-0.441,0b329e05db0e05bb2f674e957dc9b3d9,-0.313,1,Ron,0,14871,0,1,BRENNAN NOMINATION,0,,OREGON,552,1,0,0
MCCAUL,112,1,559,1,1,1,6/24/11,0,49,0.162,89d85b08f18a93f0059b055d7822e8b2,0.443,1,Michael,1,20530,0,2,LIMITING USE OF FUNDS FOR ARMED FORCES IN LIBYA,0,,TEXAS,1417,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,82d2d1210da9498436d9bad782fa7ff2,0.866,1,Rand,0,41104,0,1,BRENNAN NOMINATION,0,,KENTUCK,537,0,1,1
GRASSLEY,113,0,1254,1,1,1,7/29/13,0,31,-0.052,c692f57e8af7ff1a088aa961c02cc585,0.34,1,Charles,1,14226,0,0,EXECUTIVE SESSION,0,,IOWA,552,0,0,0
HANABUSA,113,1,162,0,6,1,7/25/14,1,82,0.009,15bfb6e00d7d451c4c8dc9aebd7195a0,-0.377,1,Colleen,1,21124,0,1,REMOVING UNITED STATES ARMED FORCES FROM IRAQ,0,,HAWAII,901,1,0,0
GORDON,111,1,166,1,6,1,7/21/10,1,54,0.286,e477c3eadf2458ff49d5053ab8665e34,-0.204,1,Barton,1,15100,1,0,SUPPORTING NATIONAL AEROSPACE WEEK,0,0,TENNESS,934,1,0,0
GRAHAM,112,0,1278,1,0,1,7/5/11,0,48,-0.161,664eb0ccf251717e309ea6db4503fcea,0.409,1,Lindsey,1,29566,0,0,"SHARED SACRIFICE IN RESOLVING THE BUDGET DEFICIT--MOTION TO PROCEED--
  Continued",0,,SOUTH C,401,0,0,0
DUNCAN,113,1,632,1,20,1,4/11/13,0,54,-0.425,f7c9741d71e1a2f31c63f6cb6629dd3b,0.599,1,John,0,15455,0,0,HONORING HARRISON AKINS,0,,TENNESS,1014,0,0,0
GRASSLEY,113,0,959,1,8,1,5/20/14,0,31,-0.052,94cd8f467f4dc3a25d31bbee9ed0cb6d,0.34,1,Charles,0,14226,0,0,BARRON NOMINATION,0,,IOWA,552,0,0,0
,109,,,,125,0,5/18/06,0,,,f6113a659f2b28fdae35eecce42fb811,,,,0,,,,House of Representatives,,,,,,0,
HATCH,111,0,1262,1,4,1,7/21/09,0,67,-0.014,f9bf167c6c30b9ff12a85f17c5f2ab86,0.383,1,Orrin,1,14503,1,1,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2010,0,0,UTAH,602,0,0,0
NELSON,113,0,2019,1,15,1,6/24/13,1,43,0.314,8da5d3bdd2c1f637c4a0f4e9a2a71f09,-0.189,1,Bill,0,14651,1,1,"BORDER SECURITY, ECONOMIC OPPORTUNITY, AND IMMIGRATION MODERNIZATION 
  ACT",0,0,FLORIDA,536,1,0,0
AKAKA,107,0,1729,1,,0,4/10/02,0,82,0.273,445de83442dc398f380dbaccfa26b545,-0.419,1,Daniel,1,14400,,1,IRAQ'S MISSILES,0,,HAWAII,428,1,0,0
KLOBUCHAR,114,0,1057,0,8,0,2/11/16,1,33,-0.182,17c535b7077dd9f93b7a6b7e764ba105,-0.237,1,Amy,0,40700,,1,U.S. POLICY TOWARD IRAN,0,,MINNESO,414,1,0,0
CORNYN,111,0,1683,1,5,1,5/26/10,0,49,-0.007,3a71fd3931cc4b143f819b120c3cd4b8,0.499,1,John,1,40305,1,2,MAKING EMERGENCY SUPPLEMENTAL APPROPRIATIONS FOR FISCAL YEAR 2010,0,0,TEXAS,603,0,0,0
,113,,,,1,1,1/9/14,0,,,ec50b4d103d24a3e330a94a708a96c4e,,,,1,,1,,"NOMINATION OF ROBERT LEON WILKINS TO BE UNITED STATES CIRCUIT JUDGE FOR 
  THE DISTRICT OF COLUMBIA CIRCUIT",,0,,,,0,
Barrasso,113,,2129,1,26,1,3/6/13,0,,,a2379fe7a73df1f4d5191b110e657a69,,,John,0,,0,0,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,,,WYOMING,,0,0,
PAUL,113,0,958,1,9,1,5/21/14,0,51,-0.5,b37849758544679ccacd183a8fd8e8e5,0.866,1,Rand,0,41104,0,1,BARRON NOMINATION,0,,KENTUCK,537,0,0,1
DORGAN,109,0,2099,1,292,0,4/5/05,0,36,0.09,f7f0ecfbbb51fb77c1b08424c6147b90,-0.267,1,Byron,0,14812,,2,GOVERNMENT ACCOUNTABILITY,0,,NORTH D,509,1,0,0
COATS,112,0,1666,1,5,1,6/12/12,0,22,-0.227,94711ffa8b78af18b5d7833b1e5cd97c,0.375,1,Daniel,1,14806,1,1,EXECUTIVE SESSION,0,0,INDIANA,409,0,0,0
Barrasso,113,,2129,1,26,1,3/6/13,0,,,8121996394deb202688cebdb80a6d0d3,,,John,0,,0,0,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,,,WYOMING,,0,0,
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,7f2fa49a898239433e3e75cb704d50c7,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
GOHMERT,112,1,388,1,25,1,12/12/11,0,49,-0.235,0db6fba51ade061b862559c8a7a5f317,0.597,1,Louie,0,20527,1,2,ETERNAL VIGILANCE,0,0,TEXAS,1311,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,6e18e4bcd33d2d527a8834f0d406155f,0.866,1,Rand,0,41104,0,1,BRENNAN NOMINATION,0,,KENTUCK,537,0,1,1
Carper,115,,616,1,1,0,4/27/17,0,,,e4071f41b03a4d78180501b9d554675d,,,Thomas,1,,,0,EXECUTIVE SESSION,,,DELAWARE,,1,0,
GOHMERT,113,1,696,1,0,1,2/6/13,0,49,-0.235,8c379cd00baae6891e999ee582bdac89,0.597,1,Louie,1,20527,0,2,NATIONAL SECURITY ISSUES,0,,TEXAS,937,0,0,0
CARPER,114,0,1423,1,8,1,2/10/15,1,11,-0.222,c3fc9cdc988c030436330158c802402d,-0.174,1,Thomas,0,15015,1,0,OUR SOUTHERN BORDER AND IMMIGRATION REFORM,0,0,DELAWAR,409,1,0,0
Barrasso,113,,2129,1,26,1,3/6/13,0,,,d52f988138c7519f5f1fef9012ae9822,,,John,0,,0,0,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,,,WYOMING,,0,0,
CORNYN,113,0,381,1,6,1,12/18/13,0,49,-0.007,92e5bff5a8fda89aee80f375691b00e2,0.499,1,John,1,40305,0,2,MAKING CONTINUING APPROPRIATIONS FOR FISCAL YEAR 2013,0,,TEXAS,534,0,0,0
Barrasso,113,,2129,1,26,1,3/6/13,0,,,96703917e2482006931349ef34492d55,,,John,0,,0,0,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,,,WYOMING,,0,0,
LEAHY,114,0,180,1,3,0,7/7/16,1,6,-0.15,908021904fcb100d7ff44948c6679be6,-0.375,1,Patrick,1,14307,,0,TRIBUTE TO ALLEN GILBERT,0,,VERMONT,414,1,0,0
Barrasso,113,,2129,1,26,1,3/6/13,0,,,51fb8fde46bebf055296e337482b75c6,,,John,0,,0,0,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,,,WYOMING,,0,0,
CORNYN,113,0,380,1,7,1,12/19/13,0,49,-0.007,45e33e9361da3bd391045eea988c2943,0.499,1,John,1,40305,1,2,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2014--Continued,0,0,TEXAS,534,0,0,0
CONYERS,113,1,565,1,8,1,6/17/13,1,23,-0.465,53eedc72bd9d85fdddf2f99104ba1ebb,-0.66,1,John,0,10713,0,0,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2014,0,,MICHIGA,985,1,0,1
MCCAIN,113,0,1083,1,1,1,1/16/14,0,61,-0.621,0eca6e1930bba3377a7610ed657749a9,0.382,1,John,1,15039,,2,SPACE LAUNCH LIABILITY INDEMNIFICATION EXTENSION ACT,0,,ARIZONA,525,0,0,0
FEINSTEIN,113,0,2128,0,27,1,3/7/13,1,71,-0.188,0952a0044a4ef9cac789c43221a64bb8,-0.263,1,Dianne,0,49300,1,2,EXECUTIVE SESSION,0,0,CALIFOR,523,1,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,19821850e189ba75a7bb207beda0715d,0.866,1,Rand,0,41104,0,1,BRENNAN NOMINATION,0,,KENTUCK,537,0,1,1
NELSON,114,0,1080,1,0,1,1/19/16,1,43,0.314,231ad548ee916eedfd8746a6ae58cfa2,-0.189,1,Bill,1,14651,1,1,DRONES,0,0,FLORIDA,394,1,0,0
ISAKSON,109,0,1740,1,76,1,3/30/06,1,44,0.01,66680773bc76f116d1e6cfc12df677e3,0.403,1,John,0,29909,1,2,SECURING AMERICA'S BORDERS ACT,0,0,GEORGIA,513,0,0,0
,113,,,,26,1,3/6/13,0,,,d396bca6c55baa1cfb1008c31f4e0451,,,,0,,,,BRENNAN NOMINATION,,,,,,0,
MCCAIN,113,0,1398,1,27,1,3/7/13,0,61,-0.621,8ade59d58582fee443fff7c8ca1c6d2d,0.382,1,John,0,15039,1,2,EXECUTIVE SESSION,0,0,ARIZONA,525,0,0,0
PAUL,111,1,411,1,0,1,11/18/09,0,49,-0.505,e9eae2d8d3799c67c117c77e0c6e9839,0.863,1,Ronald,1,14290,0,2,FUTURE INVOLVEMENT IN AFGHANISTAN,0,,TEXAS,905,0,0,1
FEINSTEIN,114,0,1295,0,9,0,6/18/15,1,71,-0.188,5876dc27e3f22b573b47882e84823736,-0.263,1,Dianne,0,49300,,2,STATEMENTS ON INTRODUCED BILLS AND JOINT RESOLUTIONS,0,,CALIFOR,407,1,0,0
,112,,,,3,1,6/13/11,0,,,2e3b3ecafb974b7022b0e6ba479cd3be,,,,1,,1,,"MILITARY CONSTRUCTION AND VETERANS AFFAIRS AND RELATED AGENCIES 
  APPROPRIATIONS ACT, 2012",,0,,,,0,
LEAHY,111,0,529,1,6,0,7/23/09,1,6,-0.15,6540e65a0b2d9c5d2bca2306ab1ca0af,-0.375,1,Patrick,1,14307,,0,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2010,0,,VERMONT,606,1,0,0
POE,113,1,689,1,5,0,2/13/13,0,49,0.058,e8d0bac3026c208838789759c685e737,0.592,1,Ted,1,20528,,2,"THE DRONES ARE COMING,
  PAGE II",0,,TEXAS,974,0,0,0
KUCINICH,111,1,397,1,12,1,12/2/09,1,24,0.024,524b70d15c3a7470e72a5e8f554fd75a,-0.582,1,Dennis,0,29748,0,0,OUR PRESENCE IN AFGHANISTAN NOT WANTED,0,,OHIO,982,1,0,0
REID,112,0,1622,1,3,1,7/26/12,1,65,0.258,34662d9d0dafd1ebcbefe8f31b2916cf,-0.276,1,Harry,1,15054,1,2,CYBERSECURITY ACT--MOTION TO PROCEED,0,0,NEVADA,409,1,0,0
,111,,,,14,0,7/31/09,0,,,bc6d82da1b6feecd80895bdd80413096,,,,0,,,,EARMARK DECLARATION,,,,,,0,
CARTER,109,1,426,1,179,1,11/3/05,1,49,0.693,6da07f3079aaa268ed4206d7eeee23c7,0.466,1,John,0,20356,1,2,THE TRUTH ABOUT THE WAR IN IRAQ,0,0,TEXAS,864,0,0,0
REID,113,0,846,1,25,1,9/10/14,1,65,0.258,9deab9957de1ed19fd547634ff65dde8,-0.276,1,Harry,0,15054,1,2,SUPPORTING OUR COMMANDER IN CHIEF,0,0,NEVADA,545,1,0,0
PAUL,113,0,958,1,9,1,5/21/14,0,51,-0.5,7873aac1d90dd9571d6d53d758738b32,0.866,1,Rand,0,41104,0,1,BARRON NOMINATION,0,,KENTUCK,537,0,0,1
,107,,,,,,10/9/02,0,,,fa5906a059cc0a7321a5523cfe747eb8,,,,1,,,,House of Representatives,,,,,,0,
MCCAIN,113,0,845,1,0,1,9/11/14,0,61,-0.621,68b8df349df429fbb6f1644c295f73f4,0.382,1,John,1,15039,1,2,BANK ON STUDENTS EMERGENCY LOAN REFINANCING ACT--MOTION TO PROCEED,0,0,ARIZONA,525,0,0,0
KIRK,108,1,214,1,578,0,6/3/04,1,21,-0.647,d2bdc4a8915b61ccb72815619d974cf5,0.274,1,Mark,0,20115,,0,THE CASE FOR A SPECIAL RELATIONSHIP WITH CHINA,0,,ILLINOI,817,0,0,0
LEWIS,110,1,100,1,8,1,9/25/08,1,71,-0.101,01df588899d51b9d60736962da18c521,0.348,1,Jerry,0,14644,1,2,EARMARK DECLARATION,0,0,CALIFOR,1344,0,0,0
GRAHAM,112,0,1129,1,14,1,12/1/11,0,48,-0.161,8dd05fcf9ebde48369515d3a58fee38e,0.409,1,Lindsey,0,29566,1,0,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2012,0,0,SOUTH C,401,0,0,0
Barrasso,113,,2129,1,26,1,3/6/13,0,,,87ca4da26117d62a5a2a523aa8700594,,,John,0,,0,0,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,,,WYOMING,,0,0,
LEWIS,107,1,416,1,,1,11/13/01,1,71,-0.101,7470201db5165e51d37c989b0a39938b,0.348,1,Jerry,1,14644,1,2,A TRIBUTE TO LETITIA HOADLEY WHITE,0,0,CALIFOR,637,0,0,0
INSLEE,108,1,327,1,465,0,2/11/04,0,73,-0.194,5adec567667a499274c9f426aaf3ed94,-0.33,1,Jay,0,29937,,1,IRAQ WATCH,0,,WASHING,841,1,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,1c1e5fcfbd6beb81032b5958388d8de6,0.866,1,Rand,0,41104,0,1,BRENNAN NOMINATION,0,,KENTUCK,537,0,1,1
MCCONNELL,113,0,667,1,27,1,3/7/13,0,51,0.027,e05e1ed584570f95c299349e8341ab65,0.404,1,Mitch,0,14921,0,1,BRENNAN NOMINATION,0,,KENTUCK,550,0,0,0
POE,114,1,725,1,5,0,1/9/15,0,49,0.058,49c307d29d69329fce984ca435081c67,0.592,1,Ted,1,20528,,2,CHRISTMAS DRONES,0,,TEXAS,956,0,0,0
,114,,,,6,0,3/24/15,0,,,98a1acda42735bd4cd0698b3de8201d5,,,,1,,,,"EXPRESSING THE SENSE OF THE SENATE REGARDING THE ATTACKS ON THE 
  CIVILIAN POPULATION IN MARIUPOL, UKRAINE",,,,,,0,
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,32a5abb823467b052e1512be540f1005,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
KYL,108,0,930,1,0,1,6/17/04,1,61,-0.455,3335ca726cbf37fcc8ab58dfc5a9ca02,0.548,1,Jon,1,15429,,2,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2005,0,,ARIZONA,514,0,0,0
Tipton,115,,597,1,17,1,5/16/17,1,,,44243047a6d5c8d764adaeae8764a412,,,Scott,0,,1,1,TERRY WETHERILL,,0,COLORADO,,0,0,
GRASSLEY,113,0,959,1,8,1,5/20/14,0,31,-0.052,2bab822dc811bcb08ca3580da3da2103,0.34,1,Charles,0,14226,0,0,BARRON NOMINATION,0,,IOWA,552,0,0,0
Poe,115,,559,1,7,1,6/23/17,1,,,5a86ac16ace929845f0d269f10d23c56,,,Ted,1,,1,2,PAKISTAN IS PLAYING THE UNITED STATES,,0,TEXAS,,0,0,
INHOFE,114,0,1733,1,0,0,4/6/16,0,53,0.039,5a663bd4f69f8472bad529c96a418807,0.552,1,James,1,15424,,0,AMERICA'S SMALL BUSINESS TAX RELIEF ACT OF 2015--MOTION TO PROCEED,0,,OKLAHOM,410,0,0,0
Rosen,115,,666,0,2,1,3/8/17,0,,,4a2b01206a762fb6ce6be52656367320,,,Jacky,1,,1,2,DEFENSE SPENDING IS IMPORTANT,,0,NEVADA,,1,0,
MCCONNELL,108,0,1550,1,111,0,10/6/04,1,51,0.027,b58fe77f58212492b54b5df802db6808,0.404,1,Mitch,0,14921,,1,INTELLIGENCE COMMITTEE REORGANIZATION,0,,KENTUCK,509,0,0,0
,109,,,,17,0,5/25/05,0,,,ebb83c9f092fcc1f34addff4b2671e1d,,,,0,,,,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2006,,,,,,0,
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,5a826146a324c73674c5f0881141ffc9,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
MCCAIN,112,0,1673,1,1,1,6/5/12,0,61,-0.621,ae5380a78e6b6649dcad18daa2066efa,0.382,1,John,1,15039,0,2,"AGRICULTURE REFORM, FOOD, AND JOBS ACT OF 2012--MOTION TO PROCEED",0,,ARIZONA,387,0,0,0
GRAHAM,109,0,884,1,202,0,8/3/06,1,48,-0.161,a70017f6c79e179ca2450af9481a5c24,0.409,1,Lindsey,0,29566,,0,DETAINEE TREATMENT ACT,0,,SOUTH C,501,0,0,0
POE,114,1,105,1,0,1,9/20/16,0,49,0.058,131832f73182cfaac3b66968d293573a,0.592,1,Ted,1,20528,1,2,DAY OF RECKONING--PAKISTAN IS NOT A TRUSTWORTHY ALLY,0,0,TEXAS,956,0,0,0
,112,,,,23,1,2/15/11,0,,,2878c82ed2114858a7aa857051b0b51d,,,,0,,1,,"FULL-YEAR CONTINUING APPROPRIATIONS ACT, 2011",,0,,,,0,
LEE,113,0,1399,1,26,1,3/6/13,0,67,-0.509,60c523b373dcd19affe4bdade221ba83,0.861,1,Mike,0,41110,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,UTAH,533,0,0,1
CUMMINGS,110,1,523,1,41,0,7/30/07,0,52,-0.14,f0e1fc01dbcf1393d58a5d210975983d,-0.439,1,Elijah,0,29587,,1,INTEGRATED DEEPWATER PROGRAM REFORM ACT,0,,MARYLAN,1342,1,0,0
DAYTON,108,0,1210,1,312,0,9/11/03,0,33,0.209,6690cce8de5b192158362e2e8f678a21,-0.421,1,Mark,0,40101,,1,TELLING US THE TRUTH,0,,MINNESO,508,1,0,0
,108,,,,464,0,2/10/04,0,,,5604121ca7e141d7a8df3b550902f34e,,,,0,,,,"SAFE, ACCOUNTABLE, FLEXIBLE, AND EFFICIENT TRANSPORTATION EQUITY ACT OF 
  2003",,,,,,0,
KAINE,113,0,1813,1,1,1,1/16/14,1,40,-0.136,5113c07b90e5970feb18c4f58d9c2d7e,-0.227,1,Timothy,1,41305,0,1,STATEMENTS ON INTRODUCED BILLS AND JOINT RESOLUTIONS,0,,VIRGINI,545,1,0,0
BURGESS,113,1,208,1,5,0,6/9/14,0,49,-0.153,6ad11b27d3f06823236f0f13083356a1,0.565,1,Michael,1,20355,,2,"TRANSPORTATION, HOUSING AND URBAN DEVELOPMENT, AND RELATED AGENCIES 
  APPROPRIATIONS ACT, 2015",0,,TEXAS,1003,0,0,0
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,f7282e5d11dba51a2b91ed6844092318,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
,114,,,,3,1,7/7/16,0,,,df685b359894f278ead715799680e1d4,,,,1,,1,,"FINANCIAL SERVICES AND GENERAL GOVERNMENT APPROPRIATIONS ACT, 2017",,0,,,,0,
,112,,,,25,0,2/17/11,0,,,3813ee2d08e1023d63abee47fc78db15,,,,0,,,,FAA AIR TRANSPORTATION MODERNIZATION AND SAFETY IMPROVEMENT ACT,,,,,,0,
POE,113,1,570,1,3,0,6/12/13,0,49,0.058,e28fa12c0e12c3cab92710c7a4087b82,0.592,1,Ted,1,20528,,2,THE SPYING DRONE OVER A VIRGINIA NEIGHBORHOOD,0,,TEXAS,974,0,0,0
HOLT,112,1,2,1,0,1,1/1/13,1,12,-0.33,84105184e41dba32c2d5a6625a9091af,-0.463,1,Rush,1,29923,0,1,INTELLIGENCE AUTHORIZATION ACT FOR FISCAL YEAR 2013,0,,NEW JER,1425,1,0,0
Barrasso,113,,2129,1,26,1,3/6/13,0,,,8c3ce2f9fa2e362de333a8a925e154c6,,,John,0,,0,0,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,,,WYOMING,,0,0,
PAUL,113,0,1399,1,26,1,3/6/13,0,51,-0.5,fad614b63d4c047fc929ff0d20d56f9d,0.866,1,Rand,0,41104,0,1,UNANIMOUS CONSENT REQUEST--EXECUTIVE CALENDAR,0,,KENTUCK,537,0,1,1
,109,,,,185,0,7/17/06,0,,,10af3b34fb16948e5a4d547a47757ead,,,,0,,1,,SPREADING FREEDOM AND DEMOCRACY THROUGHOUT THE WORLD,,0,,,,0,
,112,,,,0,0,6/19/12,0,,,dbe359059059e2628c26da2bf5253a15,,,,1,,,,CONSERVATION AND ECONOMIC GROWTH ACT,,,,,,0,
ELLISON,113,1,199,1,0,0,6/18/14,1,33,-0.532,771f641c5cc1b62ad1a148707459b6a8,-0.541,1,Keith,1,20727,0,1,"DEPARTMENT OF DEFENSE APPROPRIATIONS ACT, 2015",0,,MINNESO,979,1,0,0
MERKLEY,112,0,1130,1,13,1,11/30/11,1,72,-0.899,0dc523a1a52c89360235b99d6c735c42,-0.438,1,Jeff,0,40908,1,1,NATIONAL DEFENSE AUTHORIZATION ACT FOR FISCAL YEAR 2012,0,0,OREGON,407,1,0,0
GOHMERT,113,1,696,1,0,1,2/6/13,0,49,-0.235,b5f792f77a852a69cf88459245a63533,0.597,1,Louie,1,20527,0,2,NATIONAL SECURITY ISSUES,0,,TEXAS,937,0,0,0
Royce,115,,640,1,1,,4/3/17,1,,,5876dad4ecec5baed41114256243f43c,,,Edward,1,,,2,"CONDEMNING NORTH KOREA'S DEVELOPMENT OF MULTIPLE INTERCONTINENTAL 
  BALLISTIC MISSILES",,,CALIFORNIA,,0,0,
,112,,,,2,0,7/25/12,0,,,b1ec2237e346d90fa97de3161388c362,,,,1,,,,"CONGRESSIONAL REPLACEMENT OF PRESIDENT OBAMA'S ENERGY-RESTRICTING AND 
  JOB-LIMITING OFFSHORE DRILLING PLAN",,,,,,0,
DEAL,110,1,213,1,21,0,6/4/08,1,44,0.139,45567aa791e919afa32386b32093923e,0.581,1,Nathan,0,99342,,2,"JOHN BURL HULSEY, SR.",0,,GEORGIA,1336,0,0,0
